AREA_NAME,YEAR,CATEGORY,POLICE_INJURED_BY_CRIMINALS,POLICE_INJURED_BY_RIOTOUS_MOBS,POLICE_INJURED_IN_ACCIDENTS,POLICE_INJURED_IN_DACOITY_OPERATIONSOTHER_RAIDS,POLICE_INJURED_IN_TERRORISTSEXTREMISTS_OPERATIONS,POLICE_INJURED_ON_BORDER_DUTIES,TOTAL_POLICEMEN_INJURED,POLICE_KILLED_BY_CRIMINALS,POLICE_KILLED_BY_RIOTOUS_MOBS,POLICE_KILLED_IN_ACCIDENTS,POLICE_KILLED_IN_DACOITY_OPERATIONSOTHER_RAIDS,POLICE_KILLED_IN_TERRORISTSEXTREMISTS_OPERATIONS,POLICE_KILLED_ON_BORDER_DUTIES,TOTAL_POLICEMEN_KILLED
WEST BENGAL,2009, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDAMAN & NICOBAR ISLANDS,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2009, INSPECTORS,0,2,4,0,0,0,6,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,2009, INSPECTORS,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CHANDIGARH,2009, INSPECTORS,0,6,0,0,0,0,6,0,0,0,0,0,0,0
CHHATTISGARH,2009, INSPECTORS,1,5,0,0,0,1,7,0,0,0,0,1,0,1
DADRA & NAGAR HAVELI,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2009, INSPECTORS,2,6,0,0,0,0,8,0,0,0,0,0,0,0
GOA,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2009, INSPECTORS,0,2,0,0,0,0,2,0,0,2,0,0,0,2
HARYANA,2009, INSPECTORS,0,2,0,0,0,0,2,0,0,0,0,0,1,1
HIMACHAL PRADESH,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2009, INSPECTORS,0,3,0,0,0,0,3,0,0,0,0,0,0,0
JHARKHAND,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,2009, INSPECTORS,0,5,0,0,0,0,5,0,0,0,0,0,0,0
KERALA,2009, INSPECTORS,5,12,1,0,0,0,18,0,0,0,0,0,0,0
LAKSHADWEEP,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2009, INSPECTORS,2,7,0,1,0,3,13,0,0,0,0,0,0,0
MAHARASHTRA,2009, INSPECTORS,3,24,6,2,0,0,35,0,0,2,0,1,0,3
MANIPUR,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2009, INSPECTORS,0,1,0,0,0,0,1,0,0,1,0,0,0,1
PUDUCHERRY,2009, INSPECTORS,1,1,0,0,0,0,2,0,0,0,0,0,0,0
PUNJAB,2009, INSPECTORS,1,2,0,0,0,0,3,0,0,0,0,0,0,0
RAJASTHAN,2009, INSPECTORS,5,3,1,0,0,0,9,0,0,0,0,0,0,0
SIKKIM,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2009, INSPECTORS,0,1,5,0,0,0,6,0,0,1,0,0,0,1
TRIPURA,2009, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2009, INSPECTORS,1,3,0,1,0,0,5,0,0,0,0,0,0,0
UTTARAKHAND,2009, INSPECTORS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
WEST BENGAL,2009, INSPECTORS,0,3,2,0,3,0,8,0,0,0,0,0,0,0
ANDAMAN & NICOBAR ISLANDS,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2009, GAZETTED OFFICERS,0,0,1,0,0,0,1,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2009, GAZETTED OFFICERS,0,2,0,0,0,0,2,0,0,0,0,0,0,0
BIHAR,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,4,0,4
CHANDIGARH,2009, GAZETTED OFFICERS,0,3,0,0,0,0,3,0,0,0,0,0,0,0
CHHATTISGARH,2009, GAZETTED OFFICERS,0,4,0,0,1,0,5,0,0,0,0,2,0,2
DADRA & NAGAR HAVELI,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2009, GAZETTED OFFICERS,0,2,0,0,0,0,2,0,0,0,0,0,0,0
GOA,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2009, GAZETTED OFFICERS,0,4,0,0,0,0,4,0,0,0,0,0,0,0
HARYANA,2009, GAZETTED OFFICERS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HIMACHAL PRADESH,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2009, GAZETTED OFFICERS,0,7,0,0,0,0,7,0,0,0,0,0,0,0
JHARKHAND,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,2009, GAZETTED OFFICERS,0,6,0,0,0,0,6,0,0,0,0,0,0,0
KERALA,2009, GAZETTED OFFICERS,1,7,0,0,0,0,8,0,0,0,0,0,0,0
LAKSHADWEEP,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2009, GAZETTED OFFICERS,3,8,1,0,0,2,14,0,0,0,0,0,0,0
MAHARASHTRA,2009, GAZETTED OFFICERS,0,13,0,0,0,0,13,0,0,1,0,0,0,1
MANIPUR,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2009, GAZETTED OFFICERS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ODISHA,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUDUCHERRY,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2009, GAZETTED OFFICERS,0,2,0,0,0,0,2,0,0,0,0,0,0,0
RAJASTHAN,2009, GAZETTED OFFICERS,9,1,0,0,0,0,10,0,0,0,0,0,0,0
SIKKIM,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2009, GAZETTED OFFICERS,0,2,1,0,0,0,3,0,0,0,0,0,0,0
TRIPURA,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2009, GAZETTED OFFICERS,2,1,0,2,0,0,5,0,0,0,0,0,0,0
UTTARAKHAND,2009, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2009, GAZETTED OFFICERS,1,3,1,0,0,0,5,0,0,0,0,0,0,0
ANDAMAN & NICOBAR ISLANDS,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2009, SUB-INSPECTORS,4,6,11,1,0,0,22,0,0,2,0,0,0,2
ARUNACHAL PRADESH,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2009, SUB-INSPECTORS,0,3,0,0,0,0,3,0,0,0,0,0,0,0
BIHAR,2009, SUB-INSPECTORS,1,0,0,1,0,0,2,0,1,2,0,1,0,4
CHANDIGARH,2009, SUB-INSPECTORS,0,2,1,0,0,0,3,0,0,1,0,0,0,1
CHHATTISGARH,2009, SUB-INSPECTORS,2,3,0,0,1,1,7,0,0,0,0,2,0,2
DADRA & NAGAR HAVELI,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2009, SUB-INSPECTORS,2,1,1,0,0,0,4,0,0,1,0,0,0,1
GOA,2009, SUB-INSPECTORS,0,2,0,0,0,0,2,0,0,0,0,0,0,0
GUJARAT,2009, SUB-INSPECTORS,1,4,0,1,0,0,6,0,0,2,0,0,2,4
HARYANA,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
HIMACHAL PRADESH,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2009, SUB-INSPECTORS,0,10,0,0,1,0,11,0,0,1,0,1,0,2
JHARKHAND,2009, SUB-INSPECTORS,0,1,0,0,2,0,3,0,0,0,0,4,0,4
KARNATAKA,2009, SUB-INSPECTORS,3,9,2,0,0,0,14,0,0,0,0,0,0,0
KERALA,2009, SUB-INSPECTORS,48,27,6,0,0,0,81,0,0,1,0,0,0,1
LAKSHADWEEP,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2009, SUB-INSPECTORS,5,5,1,1,0,2,14,0,0,0,0,0,0,0
MAHARASHTRA,2009, SUB-INSPECTORS,10,23,7,3,0,0,43,0,0,2,0,3,0,5
MANIPUR,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MIZORAM,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2009, SUB-INSPECTORS,1,1,0,1,1,0,4,0,0,0,0,2,0,2
PUDUCHERRY,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2009, SUB-INSPECTORS,0,3,0,0,0,0,3,0,0,1,0,0,0,1
RAJASTHAN,2009, SUB-INSPECTORS,12,7,0,0,0,0,19,0,0,1,0,0,0,1
SIKKIM,2009, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2009, SUB-INSPECTORS,0,3,6,0,0,0,9,0,0,13,0,0,0,13
TRIPURA,2009, SUB-INSPECTORS,0,0,0,0,1,0,1,0,0,0,0,0,0,0
UTTAR PRADESH,2009, SUB-INSPECTORS,1,8,0,1,0,0,10,3,0,6,1,0,0,10
UTTARAKHAND,2009, SUB-INSPECTORS,0,4,0,0,0,0,4,0,0,2,0,0,0,2
WEST BENGAL,2009, SUB-INSPECTORS,0,37,6,0,0,0,43,1,0,0,0,1,0,2
ANDAMAN & NICOBAR ISLANDS,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2010, ASSISTANT SUB-INSPECTOS,0,3,2,0,0,0,5,0,0,2,0,0,0,2
ARUNACHAL PRADESH,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2010, ASSISTANT SUB-INSPECTOS,1,1,0,0,1,0,3,0,0,0,0,0,0,0
BIHAR,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,3,0,0,0,3
CHANDIGARH,2010, ASSISTANT SUB-INSPECTOS,0,1,1,0,0,0,2,0,0,0,0,0,0,0
CHHATTISGARH,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,3,0,3
DADRA & NAGAR HAVELI,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2010, ASSISTANT SUB-INSPECTOS,1,2,1,0,0,0,4,0,0,0,0,0,0,0
GOA,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2010, ASSISTANT SUB-INSPECTOS,1,6,2,0,0,0,9,0,0,14,0,0,0,14
HARYANA,2010, ASSISTANT SUB-INSPECTOS,1,0,0,0,0,0,1,0,1,4,0,0,0,5
HIMACHAL PRADESH,2010, ASSISTANT SUB-INSPECTOS,0,1,0,0,0,0,1,0,0,1,0,0,0,1
JAMMU & KASHMIR,2010, ASSISTANT SUB-INSPECTOS,0,117,0,0,0,0,117,0,0,1,0,1,0,2
JHARKHAND,2010, ASSISTANT SUB-INSPECTOS,0,1,0,0,0,0,1,0,0,3,0,2,0,5
KARNATAKA,2010, ASSISTANT SUB-INSPECTOS,1,3,2,0,0,0,6,0,0,4,0,0,0,4
KERALA,2010, ASSISTANT SUB-INSPECTOS,31,17,9,0,0,0,57,0,0,0,0,0,0,0
LAKSHADWEEP,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2010, ASSISTANT SUB-INSPECTOS,8,2,1,0,0,0,11,1,0,2,0,0,0,3
MAHARASHTRA,2010, ASSISTANT SUB-INSPECTOS,5,11,6,0,0,0,22,1,0,13,0,0,0,14
MANIPUR,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NAGALAND,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2010, ASSISTANT SUB-INSPECTOS,4,1,0,1,0,0,6,0,0,0,0,0,0,0
PUDUCHERRY,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2010, ASSISTANT SUB-INSPECTOS,1,0,0,0,0,0,1,0,0,6,0,0,0,6
RAJASTHAN,2010, ASSISTANT SUB-INSPECTOS,25,9,0,1,0,0,35,2,0,1,0,0,0,3
SIKKIM,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
UTTARAKHAND,2010, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,3,0,0,0,3
WEST BENGAL,2010, ASSISTANT SUB-INSPECTOS,4,51,12,3,1,0,71,0,0,1,1,0,0,2
ANDAMAN & NICOBAR ISLANDS,2010, CONSTABLES,3,0,0,0,0,0,3,0,0,1,0,0,0,1
ANDHRA PRADESH,2010, CONSTABLES,11,58,57,2,3,0,131,3,0,27,0,0,0,30
ARUNACHAL PRADESH,2010, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2010, CONSTABLES,5,4,0,0,2,0,11,0,9,0,0,4,0,13
BIHAR,2010, CONSTABLES,0,4,4,0,0,0,8,0,0,2,0,5,0,7
CHANDIGARH,2010, CONSTABLES,4,21,2,0,0,0,27,0,0,0,0,0,0,0
CHHATTISGARH,2010, CONSTABLES,2,0,3,0,15,0,20,0,0,9,0,47,0,56
DADRA & NAGAR HAVELI,2010, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2010, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2010, CONSTABLES,15,35,12,2,0,0,64,2,0,3,0,0,0,5
GOA,2010, CONSTABLES,1,1,1,0,0,0,3,0,0,0,0,0,0,0
GUJARAT,2010, CONSTABLES,4,30,13,0,0,0,47,0,0,21,0,0,0,21
HARYANA,2010, CONSTABLES,1,0,1,0,0,0,2,0,0,9,0,0,0,9
HIMACHAL PRADESH,2010, CONSTABLES,0,1,0,0,0,0,1,0,0,4,0,0,0,4
JAMMU & KASHMIR,2010, CONSTABLES,1,2239,5,0,12,0,2257,0,1,2,0,11,0,14
JHARKHAND,2010, CONSTABLES,0,2,5,0,12,0,19,2,0,17,0,13,0,32
KARNATAKA,2010, CONSTABLES,12,19,26,4,1,4,66,0,0,13,1,0,0,14
KERALA,2010, CONSTABLES,153,83,30,0,0,0,266,0,0,3,0,0,0,3
LAKSHADWEEP,2010, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2010, CONSTABLES,27,8,17,0,0,0,52,1,0,22,1,0,0,24
MAHARASHTRA,2010, CONSTABLES,53,170,70,3,17,0,313,3,1,31,0,6,0,41
MANIPUR,2010, CONSTABLES,0,2,0,0,0,0,2,0,0,1,0,0,0,1
MEGHALAYA,2010, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2010, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2010, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2010, CONSTABLES,3,12,1,3,1,1,21,0,0,3,0,8,0,11
PUDUCHERRY,2010, CONSTABLES,7,0,1,0,0,0,8,0,0,0,0,0,0,0
PUNJAB,2010, CONSTABLES,0,0,2,0,2,0,4,0,0,65,0,2,0,67
RAJASTHAN,2010, CONSTABLES,264,64,0,0,0,0,328,9,0,21,0,0,0,30
SIKKIM,2010, CONSTABLES,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TAMIL NADU,2010, CONSTABLES,0,9,71,2,0,0,82,0,0,23,0,0,0,23
TRIPURA,2010, CONSTABLES,0,0,0,0,1,0,1,0,0,0,0,0,2,2
UTTAR PRADESH,2010, CONSTABLES,2,7,6,4,0,7,26,0,1,82,0,0,1,84
UTTARAKHAND,2010, CONSTABLES,0,0,1,0,0,0,1,0,0,1,0,0,0,1
WEST BENGAL,2010, CONSTABLES,9,157,50,16,20,0,252,1,0,14,0,1,0,16
ANDAMAN & NICOBAR ISLANDS,2010, HEAD CONSTABLES,2,0,0,0,0,0,2,0,0,0,0,0,0,0
ANDHRA PRADESH,2010, HEAD CONSTABLES,1,17,13,0,0,0,31,0,0,8,0,0,0,8
ARUNACHAL PRADESH,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CHANDIGARH,2010, HEAD CONSTABLES,0,6,0,0,0,0,6,0,0,0,0,0,0,0
CHHATTISGARH,2010, HEAD CONSTABLES,0,0,0,0,1,0,1,0,0,5,0,15,0,20
DADRA & NAGAR HAVELI,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2010, HEAD CONSTABLES,4,11,3,0,0,0,18,0,0,3,0,0,0,3
GOA,2010, HEAD CONSTABLES,0,0,1,0,0,0,1,0,0,0,0,0,0,0
GUJARAT,2010, HEAD CONSTABLES,2,11,7,2,0,0,22,1,0,19,0,0,0,20
HARYANA,2010, HEAD CONSTABLES,2,0,0,0,0,0,2,1,1,8,0,0,0,10
HIMACHAL PRADESH,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2010, HEAD CONSTABLES,0,368,0,0,1,0,369,2,1,1,0,2,0,6
JHARKHAND,2010, HEAD CONSTABLES,0,0,2,0,1,0,3,0,0,8,0,3,0,11
KARNATAKA,2010, HEAD CONSTABLES,7,9,9,0,0,0,25,0,0,4,0,0,0,4
KERALA,2010, HEAD CONSTABLES,45,22,3,0,0,1,71,0,0,0,0,0,0,0
LAKSHADWEEP,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2010, HEAD CONSTABLES,13,5,2,0,0,0,20,0,0,3,0,0,0,3
MAHARASHTRA,2010, HEAD CONSTABLES,13,29,28,0,0,0,70,5,0,29,0,1,0,35
MANIPUR,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2010, HEAD CONSTABLES,2,3,0,1,0,0,6,0,0,0,0,0,0,0
PUDUCHERRY,2010, HEAD CONSTABLES,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PUNJAB,2010, HEAD CONSTABLES,1,0,2,0,0,0,3,0,0,35,0,0,0,35
RAJASTHAN,2010, HEAD CONSTABLES,28,10,0,0,0,0,38,1,0,8,0,0,0,9
SIKKIM,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2010, HEAD CONSTABLES,6,7,45,0,0,0,58,0,0,31,0,0,0,31
TRIPURA,2010, HEAD CONSTABLES,0,0,0,0,1,0,1,0,0,0,0,0,0,0
UTTAR PRADESH,2010, HEAD CONSTABLES,0,1,1,1,0,1,4,1,0,4,0,0,0,5
UTTARAKHAND,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2010, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ANDAMAN & NICOBAR ISLANDS,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2010, INSPECTORS,0,9,0,0,0,0,9,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2010, INSPECTORS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BIHAR,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,2010, INSPECTORS,0,2,0,0,0,0,2,0,0,0,0,0,0,0
CHHATTISGARH,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2010, INSPECTORS,0,7,0,0,0,0,7,0,0,1,0,0,0,1
GOA,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2010, INSPECTORS,0,1,0,0,0,0,1,0,0,2,0,0,0,2
HARYANA,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2010, INSPECTORS,0,60,0,0,2,0,62,0,0,0,0,0,0,0
JHARKHAND,2010, INSPECTORS,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KARNATAKA,2010, INSPECTORS,1,4,1,1,0,0,7,0,0,0,0,0,0,0
KERALA,2010, INSPECTORS,3,6,0,0,0,0,9,0,0,0,0,0,0,0
LAKSHADWEEP,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2010, INSPECTORS,5,1,0,0,0,0,6,0,0,0,0,0,0,0
MAHARASHTRA,2010, INSPECTORS,2,26,0,0,0,0,28,0,0,3,0,1,0,4
MANIPUR,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2010, INSPECTORS,1,1,0,2,0,0,4,0,0,0,0,0,0,0
PUDUCHERRY,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
RAJASTHAN,2010, INSPECTORS,10,7,0,0,0,0,17,1,0,0,0,0,0,1
SIKKIM,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2010, INSPECTORS,0,3,3,1,0,0,7,0,0,2,0,0,0,2
TRIPURA,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2010, INSPECTORS,1,0,0,0,0,0,1,0,0,1,0,0,0,1
UTTARAKHAND,2010, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2010, INSPECTORS,1,13,1,0,0,0,15,1,0,1,0,0,0,2
ANDAMAN & NICOBAR ISLANDS,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2010, GAZETTED OFFICERS,3,13,2,0,0,0,18,1,0,2,0,0,0,3
ARUNACHAL PRADESH,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2010, GAZETTED OFFICERS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BIHAR,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,2010, GAZETTED OFFICERS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CHHATTISGARH,2010, GAZETTED OFFICERS,1,0,0,0,0,0,1,0,0,0,0,1,0,1
DADRA & NAGAR HAVELI,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2010, GAZETTED OFFICERS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
GOA,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2010, GAZETTED OFFICERS,0,3,0,0,0,0,3,0,0,0,0,0,0,0
HARYANA,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2010, GAZETTED OFFICERS,0,51,0,0,6,0,57,0,0,0,0,3,0,3
JHARKHAND,2010, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,2010, GAZETTED OFFICERS,0,2,1,0,0,0,3,0,0,0,0,0,0,0
